ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	analyzer	failure_reason
1419318463.100396	Cc3tjony9LsnnszG2	5.39.218.219	49278	192.168.0.13	69	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318465.666311	Capoc9YEdenCIxYeg	5.39.218.219	43426	192.168.0.13	123	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318466.046687	CjlMz73I0rHZdfpBLd	5.39.218.219	57641	192.168.0.13	135	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318469.128856	CV7cQl33MoJLlci7Z9	5.39.218.219	49688	192.168.0.13	137	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318481.457546	CWYuuo36dqI9i9wpsh	5.39.218.219	52298	192.168.0.13	53	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318482.119923	CyHDP144IKS8VMBXni	5.39.218.219	58417	192.168.0.13	67	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318482.178444	CcHPFx3HaAPeZssSb	5.39.218.219	55549	192.168.0.13	68	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318483.101427	Cc3tjony9LsnnszG2	5.39.218.219	49278	192.168.0.13	69	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318485.673465	Capoc9YEdenCIxYeg	5.39.218.219	43426	192.168.0.13	123	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318486.052874	CjlMz73I0rHZdfpBLd	5.39.218.219	57641	192.168.0.13	135	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318489.134494	CV7cQl33MoJLlci7Z9	5.39.218.219	49688	192.168.0.13	137	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318511.771856	CxM8b9qXDUHo6ZJb	5.39.218.219	56289	192.168.0.13	138	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318513.913963	CbulioPgUVAEl4Wni	5.39.218.219	47141	192.168.0.13	139	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318516.357908	CdsLO14M4TUutGrV19	5.39.218.219	39970	192.168.0.13	980	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318519.141582	CASEuj2CThBWjSZNY9	5.39.218.219	51992	192.168.0.13	2048	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318520.064467	CCS2uO1llPdM4snpLd	5.39.218.219	50738	192.168.0.13	2222	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318531.774633	CxM8b9qXDUHo6ZJb	5.39.218.219	56289	192.168.0.13	138	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318533.798456	C8zWMl3LCtFde9ULeg	5.39.218.219	33417	192.168.0.13	5558	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318533.919836	CbulioPgUVAEl4Wni	5.39.218.219	47141	192.168.0.13	139	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318534.485748	CWLFw7323C028cSg02	5.39.218.219	34619	192.168.0.13	5559	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318535.399066	CypI20YdZpMX05S	5.39.218.219	41280	192.168.0.13	7937	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318536.296965	C0XUsx9NaMzcBMV4j	5.39.218.219	44738	192.168.0.13	17181	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318536.360549	CdsLO14M4TUutGrV19	5.39.218.219	39970	192.168.0.13	980	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318539.144401	CASEuj2CThBWjSZNY9	5.39.218.219	51992	192.168.0.13	2048	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318540.069803	CCS2uO1llPdM4snpLd	5.39.218.219	50738	192.168.0.13	2222	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318543.564697	CO8MGG3FvnRxmW2yLg	5.39.218.219	47564	192.168.0.13	20000	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318543.564950	Cko3PS36VdlRRhSfl8	5.39.218.219	37026	192.168.0.13	28784	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318543.949136	CRugxa2y5kHXijLYFa	5.39.218.219	54679	192.168.0.13	30718	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318543.963476	CTk3yX13MoZY4iZTre	5.39.218.219	43970	192.168.0.13	44818	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318543.965546	CL6SZu3p1dCLQ7ZLyf	5.39.218.219	37752	192.168.0.13	47808	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419318553.801231	C8zWMl3LCtFde9ULeg	5.39.218.219	33417	192.168.0.13	5558	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318554.488380	CWLFw7323C028cSg02	5.39.218.219	34619	192.168.0.13	5559	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318555.401625	CypI20YdZpMX05S	5.39.218.219	41280	192.168.0.13	7937	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318556.301815	C0XUsx9NaMzcBMV4j	5.39.218.219	44738	192.168.0.13	17181	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318563.596487	CO8MGG3FvnRxmW2yLg	5.39.218.219	47564	192.168.0.13	20000	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318563.596737	Cko3PS36VdlRRhSfl8	5.39.218.219	37026	192.168.0.13	28784	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318563.951840	CRugxa2y5kHXijLYFa	5.39.218.219	54679	192.168.0.13	30718	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318563.966068	CTk3yX13MoZY4iZTre	5.39.218.219	43970	192.168.0.13	44818	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419318563.968187	CL6SZu3p1dCLQ7ZLyf	5.39.218.219	37752	192.168.0.13	47808	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419755138.300578	CrPJO810FOGEV1CkJl	204.101.219.178	45785	192.168.13.254	80	tcp	HTTP	not a http reply line
1419755138.301697	Cj5A1i4kPiSDFyJCgj	204.101.219.178	42793	192.168.14.254	80	tcp	HTTP	not a http reply line
1419755138.301782	C9DoIw4wWxd28gU6qb	204.101.219.178	34326	192.168.15.254	80	tcp	HTTP	not a http reply line
1419874567.698500	CEHCLs4bDz7WXUC9sl	5.39.218.219	50867	192.168.0.13	53	udp	DNS	DNS_Conn_count_too_large
1419874571.244588	C5k74n4A1r0bUMQSCj	5.39.218.219	36657	192.168.0.13	137	udp	DNS	DNS_Conn_count_too_large
1419874600.199643	CEHCLs4bDz7WXUC9sl	5.39.218.219	50867	192.168.0.13	53	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874600.222034	CEOj1n4sBd99lCK8R7	5.39.218.219	38520	192.168.0.13	67	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874600.340175	C5UDep1aWCIjQvhG56	5.39.218.219	44533	192.168.0.13	68	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874600.573418	CNbuHu15uz2Wk4tYBc	5.39.218.219	44667	192.168.0.13	69	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874601.579496	CZTNOr2Z0IHuYHXkkc	5.39.218.219	48781	192.168.0.13	123	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874602.436062	Cl8NsN2ac112RRNksl	5.39.218.219	59437	192.168.0.13	135	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874603.754950	C5k74n4A1r0bUMQSCj	5.39.218.219	36657	192.168.0.13	137	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874604.504614	CvczOs433OUIL6wua4	5.39.218.219	32770	192.168.0.13	138	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874606.579714	CXICgJPFDFiL3uQW3	5.39.218.219	59022	192.168.0.13	139	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874611.832549	CY2qtN2gno5oQmUYBc	5.39.218.219	53957	192.168.0.13	980	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874612.119979	CiWzPr2bzVls8kxQ56	5.39.218.219	37506	192.168.0.13	2048	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874620.200646	CEHCLs4bDz7WXUC9sl	5.39.218.219	50867	192.168.0.13	53	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874620.224086	CEOj1n4sBd99lCK8R7	5.39.218.219	38520	192.168.0.13	67	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874620.341303	C5UDep1aWCIjQvhG56	5.39.218.219	44533	192.168.0.13	68	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874620.573969	CNbuHu15uz2Wk4tYBc	5.39.218.219	44667	192.168.0.13	69	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874621.582590	CZTNOr2Z0IHuYHXkkc	5.39.218.219	48781	192.168.0.13	123	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874622.437206	Cl8NsN2ac112RRNksl	5.39.218.219	59437	192.168.0.13	135	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874623.762466	C5k74n4A1r0bUMQSCj	5.39.218.219	36657	192.168.0.13	137	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874624.505694	CvczOs433OUIL6wua4	5.39.218.219	32770	192.168.0.13	138	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874626.582582	CXICgJPFDFiL3uQW3	5.39.218.219	59022	192.168.0.13	139	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874629.930385	CW2ZIu1FI6t1ohkiR7	5.39.218.219	41446	192.168.0.13	2222	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874631.835315	CY2qtN2gno5oQmUYBc	5.39.218.219	53957	192.168.0.13	980	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874632.121015	CiWzPr2bzVls8kxQ56	5.39.218.219	37506	192.168.0.13	2048	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874642.101584	CQOggp1MYedpg4Rh56	5.39.218.219	56906	192.168.0.13	5558	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874644.754579	CohvKu1QQ1VahHxpR7	5.39.218.219	47311	192.168.0.13	5559	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874649.931618	CW2ZIu1FI6t1ohkiR7	5.39.218.219	41446	192.168.0.13	2222	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874657.452613	C0YQ8p11TIsdLUPTjc	5.39.218.219	51532	192.168.0.13	7937	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874662.102790	CQOggp1MYedpg4Rh56	5.39.218.219	56906	192.168.0.13	5558	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874662.303768	C2RmwN2FLEnRmNDcCc	5.39.218.219	59071	192.168.0.13	17181	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874662.900208	C4FAJr2OpRvO0wzBa4	5.39.218.219	40865	192.168.0.13	20000	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874664.759038	CohvKu1QQ1VahHxpR7	5.39.218.219	47311	192.168.0.13	5559	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874677.454014	C0YQ8p11TIsdLUPTjc	5.39.218.219	51532	192.168.0.13	7937	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874681.960243	CLMr9JoGYR8bLViW3	5.39.218.219	33663	192.168.0.13	28784	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874682.304993	C2RmwN2FLEnRmNDcCc	5.39.218.219	59071	192.168.0.13	17181	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874682.447750	CpkuE415ZVDcQi3ysl	5.39.218.219	39886	192.168.0.13	30718	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874682.470680	CfHiYm4PCGHH4wurCj	5.39.218.219	56232	192.168.0.13	44818	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874682.709989	CrCpRs4qjWQG1mUpCc	5.39.218.219	32970	192.168.0.13	47808	udp	SIP	Binpac exception: binpac exception: string mismatch at /build/bro-ICKLbd/bro-2.4.1+dfsg/src/analyzer/protocol/sip/sip-protocol.pac:43: \x0aexpected pattern: "SIP/"\x0aactual data: "\x02\x01"
1419874682.901501	C4FAJr2OpRvO0wzBa4	5.39.218.219	40865	192.168.0.13	20000	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874701.964068	CLMr9JoGYR8bLViW3	5.39.218.219	33663	192.168.0.13	28784	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874702.449056	CpkuE415ZVDcQi3ysl	5.39.218.219	39886	192.168.0.13	30718	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874702.471825	CfHiYm4PCGHH4wurCj	5.39.218.219	56232	192.168.0.13	44818	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419874702.715179	CrCpRs4qjWQG1mUpCc	5.39.218.219	32970	192.168.0.13	47808	udp	KRB	binpac exception: invalid index for case: KRB_PDU: -69
1419876600.135825	Cc4MWFH5YzlOdwc14	5.39.218.219	60926	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876600.679981	Cmudi31ye9JnVZKNwl	5.39.218.219	60939	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876601.237924	C4dZJl4EXWbe5PXkTj	5.39.218.219	60951	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876601.780574	CG76vp4TLOTZTUg0wc	5.39.218.219	60965	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876602.261552	CWpjPs2hoiKDplP35c	5.39.218.219	60980	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876602.792485	C8Lx1R2u2GAf6fRYB7	5.39.218.219	60990	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876603.340081	C6q7Os1GyBlRPeCQZ5	5.39.218.219	32769	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876603.953403	CqxrIv1bbwNR0hPwTj	5.39.218.219	32780	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876604.493569	CfLjyp4DViOCnBd0xl	5.39.218.219	32793	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876605.107951	CXI3Nl42YPmHlcCu14	5.39.218.219	32808	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876605.664824	C3EFl31U9gswLkc7r4	5.39.218.219	32820	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876606.215498	Cha60GqXpE98FXSr7	5.39.218.219	32831	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876606.701297	CZNFsc1kwHth5sp0v6	5.39.218.219	32845	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876607.174993	CHNhtH1bUGErx58OHd	5.39.218.219	32858	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876607.725500	CfFOvv29r4oKcnBreb	5.39.218.219	32869	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876608.333414	Cbs5MJ2GBfkwENC1O2	5.39.218.219	32882	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876608.820125	Cq0zr11ih15A5QiJi5	5.39.218.219	32900	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876609.357581	CwimkMLGVh86oBC4k	5.39.218.219	32909	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876609.920655	CEczYE4NBU6t4aib0l	5.39.218.219	32922	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876610.407009	Cm4COa4AI6zPKwJveb	5.39.218.219	32937	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876614.042346	CRMsoMbatto0DjiO2	5.39.218.219	33021	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876614.522418	C9rxv11W2nZuYeO7j5	5.39.218.219	33034	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876615.066397	Cj7khMeo9lU0GUKN2	5.39.218.219	33045	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876615.554075	CTQkx11fPyKQ8VkC0l	5.39.218.219	33058	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876616.110377	Cbo3La4R0zoTVClo4k	5.39.218.219	33068	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876616.665009	C5uN3F4mK9CESFmzu6	5.39.218.219	33080	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876617.127235	CAsQwH1GIrK7Kmd7s7	5.39.218.219	33093	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876617.741703	CKurnc1Z6PfAbX53eb	5.39.218.219	33105	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876618.298229	C6C7PJ2ZcsQMC9Q4Id	5.39.218.219	33120	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876618.849189	CYM2qv24baPLqeIq4k	5.39.218.219	33130	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876619.365444	CIcI4F4AfEVMDK0E0l	5.39.218.219	33144	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876619.911100	Ca26Ma49GkuNq2RTN2	5.39.218.219	33155	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876620.525597	Co5yy11fDRI67P8gj5	5.39.218.219	33170	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876621.069676	CelGiM8pxI1eDkhId	5.39.218.219	33182	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876621.562456	C9Y7tv2QzTSyxhUeeb	5.39.218.219	33196	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876622.112911	CTQkSJ2ZmGZJnCXps7	5.39.218.219	33208	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876622.734070	CxVKqc1DHcsFZLvRu6	5.39.218.219	33220	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876623.348014	C31jAH11PXT45OlY04	5.39.218.219	33234	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876623.834555	CpNqn31ni9t9KGxfr4	5.39.218.219	33247	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876624.385817	CnhcTFgWOWPr3b4Tj	5.39.218.219	33260	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876624.948310	C2CYGs1ttSGlHVdjZ5	5.39.218.219	33274	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876625.433472	CaPeKv1AuszUGoIcwc	5.39.218.219	33284	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876625.965641	Cq53Js2IKUQMQbnA4c	5.39.218.219	33296	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876626.528837	Cqwd4R2bGJwisbYgxl	5.39.218.219	33309	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876627.085754	CYniHl4raxgVQkh8Tj	5.39.218.219	33319	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876627.694195	CSnlBp40corJEyplr4	5.39.218.219	33332	192.168.0.5	8013	tcp	HTTP	not a http reply line
